no,name,name_raw,price_jpy,price_raw,tax_note,status,url,post_id,post_title,post_date,item_index,items_in_post,name_context
959,ゴッセ グランミレジム06,ゴッセ　グランミレジム０６,4500,"￥４,５００（税別）",税抜,,http://charme-du-vin.com/2019/12/17542/,17542,ＳＡＬＥ！！　ゴッセ　グラン　ロゼ   /   グランミレジム０６,2019-12-06,2,2,
960,ロジェクーロン 1ERクリュ ロメ,ロジェクーロン　１ＥＲクリュ　ロメ,4200,"￥４,２００（税別）",税抜,,http://charme-du-vin.com/2019/12/17477/,17477,ロジェクーロン　１ＥＲクリュ　ロメ,2019-12-04,1,1,
961,テタンジェ ブリュット レゼルヴ 750ml / 1500ml,テタンジェ　ブリュット　レゼルヴ　７５０ｍｌ　/  １５００ｍｌ,,テタンジェ　ブリュット　レゼルヴ　７５０ｍｌ　/  １５００ｍｌ,,가격 미표기,http://charme-du-vin.com/2019/12/17474/,17474,テタンジェ　ブリュット　レゼルヴ　７５０ｍｌ　/  １５００ｍｌ,2019-12-04,1,1,
962,パイパーエドシック アイスクリーム クールボックス,パイパーエドシック　アイスクリーム　クールボックス,6900,"￥６,９００（税別）",税抜,,http://charme-du-vin.com/2019/12/17439/,17439,パイパーエドシック　アイスクリーム　クールボックス,2019-12-02,1,1,
963,ポールロジェ サーウィストンチャーチル 00 750ml,ポールロジェ　サーウィストンチャーチル　００　７５０ｍｌ,31000,"￥３１,０００（税別）",税抜,,http://charme-du-vin.com/2019/12/17436/,17436,ポールロジェ　サーウィストンチャーチル　００　７５０ｍｌ / ０４　１５００ｍｌ,2019-12-02,1,2,
964,ポールロジェ サーウィストンチャーチル 04 1500ml,ポールロジェ　サーウィストンチャーチル　０４　１５００ｍｌ,49000,"￥４９,０００（税別）",税抜,,http://charme-du-vin.com/2019/12/17436/,17436,ポールロジェ　サーウィストンチャーチル　００　７５０ｍｌ / ０４　１５００ｍｌ,2019-12-02,2,2,
965,ポールロジェ ピュアーエクストラ ブリュット,ポールロジェ　ピュアーエクストラ　ブリュット,5800,"￥５,８００（税別）",税抜,,http://charme-du-vin.com/2019/12/17433/,17433,ポールロジェ　ピュアーエクストラ　ブリュット  / ブリュット　ヴィンテージ　０６ / ブランドブラン　ヴィンテージ　００,2019-12-02,1,3,
966,ポールロジェ ブリュット ヴィンテージ 06,ポールロジェ　ブリュット　ヴィンテージ　０６,10500,"￥１０,５００（税別）",税抜,,http://charme-du-vin.com/2019/12/17433/,17433,ポールロジェ　ピュアーエクストラ　ブリュット  / ブリュット　ヴィンテージ　０６ / ブランドブラン　ヴィンテージ　００,2019-12-02,2,3,
967,ポールロジェ ブランドブラン ヴィンテージ 00,ポールロジェ　ブランドブラン　ヴィンテージ　００,19500,"￥１９,５００（税別）",税抜,,http://charme-du-vin.com/2019/12/17433/,17433,ポールロジェ　ピュアーエクストラ　ブリュット  / ブリュット　ヴィンテージ　０６ / ブランドブラン　ヴィンテージ　００,2019-12-02,3,3,
968,スェナン ブランドブラン オワリー グランクリュ,スェナン　ブランドブラン　オワリー　グランクリュ,5950,"￥５,９５０（税別）",税抜,,http://charme-du-vin.com/2019/11/17404/,17404,スェナン　ブランドブラン　オワリー　グランクリュ / ブランドブラン　ミレジム２０１０,2019-11-25,1,2,
969,スェナン ブランドブラン ミレジム2010,スェナン　ブランドブラン　ミレジム２０１０,8400,"￥８,４００（税別）",税抜,,http://charme-du-vin.com/2019/11/17404/,17404,スェナン　ブランドブラン　オワリー　グランクリュ / ブランドブラン　ミレジム２０１０,2019-11-25,2,2,
970,フィリップゴネ ブランドブラン ブリュット,フィリップゴネ　ブランドブラン　ブリュット,3600,"￥３,６００（税別）",税抜,,http://charme-du-vin.com/2019/11/17396/,17396,フィリップゴネ　ブランドブラン　ブリュット,2019-11-22,1,1,
971,エルヴェ マイヤール エクストラブリュット,エルヴェ　マイヤール　エクストラブリュット,2500,"￥２,５００（税別）",税抜,,http://charme-du-vin.com/2019/11/17390/,17390,エルヴェ　マイヤール　エクストラブリュット,2019-11-22,1,1,
972,タルラン ブリュットレゼルヴ,タルラン　ブリュットレゼルヴ,3900,"￥３,９００（税別）",税抜,,http://charme-du-vin.com/2019/11/17360/,17360,タルラン　ブリュットレゼルヴ,2019-11-21,1,1,
973,アンリジロー コードノワール ブリュット,アンリジロー　コードノワール　ブリュット,12500,"￥１２,５００（税別）",税抜,,http://charme-du-vin.com/2019/11/17309/,17309,アンリジロー　コードノワール　ブリュット,2019-11-15,1,1,
974,ローランペリエ グランシェクル,ローランペリエ　グランシェクル,13000,"￥１３,０００（税別）",税抜,,http://charme-du-vin.com/2019/11/17304/,17304,ローランペリエ　グランシェクル,2019-11-15,1,1,
975,クリュッグ ヴィンテージ 2004,クリュッグ　ヴィンテージ　２００４,26500,"￥２６,５００（税別）",税抜,,http://charme-du-vin.com/2019/11/17280/,17280,クリュッグ　ヴィンテージ　２００４,2019-11-13,1,1,
976,アンドレクルエ グランレゼルヴ ブリュット,アンドレクルエ　グランレゼルヴ　ブリュット,4100,"￥４,１００（税別）",税抜,,http://charme-du-vin.com/2019/11/17201/,17201,アンドレクルエ　グランレゼルヴ　ブリュット / グランレゼルヴ　ブリュット　１．５Ｌ / シルヴァー　ブリュット / シルヴァー　ブリュット　１．５Ｌ,2019-11-08,1,4,
977,アンドレクルエ グランレゼルヴ ブリュット 1.5L,アンドレクルエ　グランレゼルヴ　ブリュット　１．５Ｌ,8300,"￥８,３００（税別）",税抜,,http://charme-du-vin.com/2019/11/17201/,17201,アンドレクルエ　グランレゼルヴ　ブリュット / グランレゼルヴ　ブリュット　１．５Ｌ / シルヴァー　ブリュット / シルヴァー　ブリュット　１．５Ｌ,2019-11-08,2,4,
978,アンドレクルエ シルヴァー ブリュット,アンドレクルエ　シルヴァー　ブリュット,4100,"￥４,１００（税別）",税抜,,http://charme-du-vin.com/2019/11/17201/,17201,アンドレクルエ　グランレゼルヴ　ブリュット / グランレゼルヴ　ブリュット　１．５Ｌ / シルヴァー　ブリュット / シルヴァー　ブリュット　１．５Ｌ,2019-11-08,3,4,
979,アンドレクルエ シルヴァー ブリュット 1.5L,アンドレクルエ　シルヴァー　ブリュット　１．５Ｌ,8300,"￥８,３００（税別）",税抜,,http://charme-du-vin.com/2019/11/17201/,17201,アンドレクルエ　グランレゼルヴ　ブリュット / グランレゼルヴ　ブリュット　１．５Ｌ / シルヴァー　ブリュット / シルヴァー　ブリュット　１．５Ｌ,2019-11-08,4,4,
980,パイパーエドシック ブリュット スリーブボトル,パイパーエドシック　ブリュット　スリーブボトル,3200,"￥３,２００（税別）",税抜,,http://charme-du-vin.com/2019/11/17180/,17180,パイパーエドシック　ブリュット　スリーブボトル / シネマエディション,2019-11-07,1,2,
981,パイパーエドシック ブリュット シネマエディション,パイパーエドシック　ブリュット　シネマエディション,3200,"￥３,２００（税別）",税抜,,http://charme-du-vin.com/2019/11/17180/,17180,パイパーエドシック　ブリュット　スリーブボトル / シネマエディション,2019-11-07,2,2,
982,パイパーエドシック ロゼソヴァージュ,パイパーエドシック　ロゼソヴァージュ,4800,"￥４,８００（税別）",税抜,,http://charme-du-vin.com/2019/11/17177/,17177,パイパーエドシック　ロゼソヴァージュ,2019-11-07,1,1,
983,パイパーエドシック レア ヴィンテージ 02,パイパーエドシック　レア　ヴィンテージ　０２,16000,"￥１６,０００（税別）",税抜,,http://charme-du-vin.com/2019/11/17173/,17173,パイパーエドシック　レア　ヴィンテージ　０２,2019-11-07,1,1,
984,ジョセフペリエ ブリュット ヴィンテージ08,ジョセフペリエ　ブリュット　ヴィンテージ０８,6900,"￥６,９００（税別）",税抜,,http://charme-du-vin.com/2019/11/17147/,17147,ジョセフペリエ　ブリュット　ヴィンテージ０８,2019-11-02,1,1,
985,二コラマイヤール エクストラブリュット,二コラマイヤール　エクストラブリュット,4200,"￥４,２００（税別）",税抜,,http://charme-du-vin.com/2019/11/17108/,17108,二コラマイヤール　エクストラブリュット,2019-11-02,1,1,
986,ドゥーツ アムールドドゥーツ 09,ドゥーツ　アムールドドゥーツ　０９,16000,"￥１６,０００（税別）",税抜,,http://charme-du-vin.com/2019/11/17105/,17105,ドゥーツ　アムールドドゥーツ　０９,2019-11-02,1,1,
987,ルイロデレール クリスタル 09 1.5L,ルイロデレール　クリスタル　０９　１．５Ｌ,62000,"￥６２,０００（税別）",税抜,,http://charme-du-vin.com/2019/11/17101/,17101,ルイロデレール　クリスタル　０９　１．５Ｌ,2019-11-02,1,1,
988,モエシャンドン MCIII,モエシャンドン　ＭＣⅢ,32000,"￥３２,０００（税別）",税抜,,http://charme-du-vin.com/2019/11/17009/,17009,ＳＡＬＥ！！　モエシャンドン　ＭＣⅢ,2019-11-01,1,1,★ＳＡＬＥ！！★　| モエシャンドン　ＭＣⅢ
989,二コラフィアット ブランドブラン コレクションヴィンテージ “フレンチシック”,二コラフィアット　ブランドブラン　コレクションヴィンテージ　“フレンチシック”,4900,"￥４,９００（税別）",税抜,,http://charme-du-vin.com/2019/10/17005/,17005,二コラフィアット　ブランドブラン　コレクションヴィンテージ　“フレンチシック”,2019-10-29,1,1,
990,フレールジャンフレール キュヴェ デ ユサール 12,フレールジャンフレール　キュヴェ　デ　ユサール　１２,18500,"￥１８,５００（税別）",税抜,,http://charme-du-vin.com/2019/10/16936/,16936,フレールジャンフレール　キュヴェ　デ　ユサール　１２,2019-10-17,1,1,
991,モッド レゼルヴ シャンパーニュ キャップシール不良,モッド　レゼルヴ　シャンパーニュ　キャップシール不良,20000,"￥２０,０００（税別）",税抜,,http://charme-du-vin.com/2019/10/16932/,16932,ＳＡＬＥ！！　モッド　レゼルヴ　シャンパーニュ　キャップシール不良,2019-10-17,1,1,★ＳＡＬＥ！！★　| モッド　レゼルヴ　シャンパーニュ　キャップシール不良
992,ジャニソン ブリュット トラディション 1.5L,ジャニソン　ブリュット　トラディション　1.5L,8600,ジャニソン　ブリュット　トラディション　1.5L　￥8600（税別）,税抜,,http://charme-du-vin.com/2019/10/16929/,16929,ジャニソン　ブリュット　トラディション　1.5L　3L,2019-10-12,1,2,
993,ジャニソン ブリュット トラディション 3L,ジャニソン　ブリュット　トラディション　3L,22000,ジャニソン　ブリュット　トラディション　3L　￥22000（税別）,税抜,,http://charme-du-vin.com/2019/10/16929/,16929,ジャニソン　ブリュット　トラディション　1.5L　3L,2019-10-12,2,2,
994,アルマンドブリニャック ブリュット 箱なし,アルマンドブリニャック　ブリュット　箱なし,30000,アルマンドブリニャック　ブリュット　箱なし　￥30000（税別）,税抜,,http://charme-du-vin.com/2019/10/16927/,16927,SALE 　アルマンドブリニャック　ブリュット　箱なし,2019-10-12,1,1,
